order_id,product_id,product_description,product_price,product_vat_rate,discount_rate,quantity,full_price_amount,discounted_amount,vat_amount,total_amount
94,298,Corsair,4329,0.11,0,4,17316,17316,1904.76,19220.76
94,662,PSC 1410,91026,0,0,5,455130,455130,0,455130
94,181,Duster,47247,0,0,17,803199,803199,0,803199
95,159,Tiggo,46778,0,0.213097918,37,1730786,1361959.108,0,1361959.108
95,288,X7,39316,0.11,0,35,1376060,1376060,151366.6,1527426.6
95,427,XC40,89323,0.2,0.016722389,38,3394274,3337513.631,667502.7262,4005016.357
95,157,Q25,96049,0,0,9,864441,864441,0,864441
95,171,Trailblazer,85700,0.2,0,36,3085200,3085200,617040,3702240
95,421,SA2.0,83913,0,0,4,335652,335652,0,335652
95,722,Photosmart C4280,81260,0.2,0,11,893860,893860,178772,1072632
95,49,Fiat 308,62314,0.11,0.461986098,2,124628,67051.5966,7375.675626,74427.27223
95,676,Photosmart 230,57400,0.2,0.17997683,49,2812600,2306397.167,461279.4335,2767676.601
95,782,IBM 011,39615,0.2,0,4,158460,158460,31692,190152
96,635,Officejet t85,73254,0.11,0,18,1318572,1318572,145042.92,1463614.92
96,674,Photosmart 130,24222,0,0.0374828,18,435996,419653.649,0,419653.649
96,655,PSC 1110,97011,0.2,0,42,4074462,4074462,814892.4,4889354.4
96,304,Bolero,92646,0.2,0,46,4261716,4261716,852343.2,5114059.2
96,537,Deskjet 3740 / 3743 / 3744 / 3745 / 3747 / 3748,81137,0,0.796933741,40,3245480,659047.4833,0,659047.4833
96,688,Photosmart 2575,28304,0,0,13,367952,367952,0,367952
96,617,Officejet d145,63273,0.2,0,36,2277828,2277828,455565.6,2733393.6
96,740,Photosmart p1000,1887,0.2,0,12,22644,22644,4528.8,27172.8
97,52,Custom Bus,99240,0.2,0,7,694680,694680,138936,833616
97,79,Fiat 672,58218,0,0.661201714,28,1630104,552276.4407,0,552276.4407
97,625,Officejet L7500 series,32032,0,0,37,1185184,1185184,0,1185184
97,458,Deskjet 540,38829,0,0,14,543606,543606,0,543606
97,565,Deskjet D2545,25493,0.11,0.778913966,5,127465,28180.73132,3099.880445,31280.61177
97,323,GS,92227,0.11,0,22,2028994,2028994,223189.34,2252183.34
97,259,S5,57200,0.11,0,23,1315600,1315600,144716,1460316
97,759,DC01,1085,0,0.7592723,41,44485,10708.77175,0,10708.77175
97,221,New Jetstar,45093,0,0,24,1082232,1082232,0,1082232
97,46,Ikarus 280,8942,0,0,28,250376,250376,0,250376
97,81,Fiat 682RN,83515,0,0,20,1670300,1670300,0,1670300
97,856,Canon NS,19261,0,0,14,269654,269654,0,269654
97,706,Photosmart 7520 e-All-in-One Printer,46989,0,0,19,892791,892791,0,892791
97,330,X33,33168,0.11,0,42,1393056,1393056,153236.16,1546292.16
97,237,CR-V,45124,0.2,0,6,270744,270744,54148.8,324892.8
97,262,I-Pace,29352,0.2,0,46,1350192,1350192,270038.4,1620230.4
97,59,FAP 403 RHD,41439,0.11,0,22,911658,911658,100282.38,1011940.38
97,254,ESQ,46986,0.2,0,43,2020398,2020398,404079.6,2424477.6
98,98,International 3300,85012,0,0,16,1360192,1360192,0,1360192
98,598,Officejet 5510,36730,0,0.478159886,4,146920,76668.74948,0,76668.74948
98,271,KX3,39550,0,0,42,1661100,1661100,0,1661100
98,656,PSC 1210,43595,0,0,50,2179750,2179750,0,2179750
98,527,Deskjet 1200c / 1200c/PS,97396,0.2,0,23,2240108,2240108,448021.6,2688129.6
98,148,Escalade ESV,94004,0.11,0,43,4042172,4042172,444638.92,4486810.92
98,845,A925,89635,0,0,12,1075620,1075620,0,1075620
98,192,DS 7 Crossback,6535,0.2,0.041874636,27,176445,169056.4298,33811.28595,202867.7157
99,312,CX-8,55478,0.2,0,22,1220516,1220516,244103.2,1464619.2
99,838,A768i,48350,0.2,0,37,1788950,1788950,357790,2146740
99,603,Officejet 6600 e-All-in-One Printer series-H711,18581,0.11,0,26,483106,483106,53141.66,536247.66
99,507,Deskjet 932c,19511,0.11,0,46,897506,897506,98725.66,996231.66
99,660,PSC 1315,85699,0,0.28792317,5,428495,305121.3614,0,305121.3614
99,372,Kodiaq,87223,0.2,0.6643518,11,959453,322038.6727,64407.73453,386446.4072
99,52,Custom Bus,37418,0.11,0.362659111,18,673524,429264.3847,47219.08232,476483.4671
99,831,StarTAC 2004,63913,0.2,0,1,63913,63913,12782.6,76695.6
99,624,Officejet k80 / k80xi,29573,0,0,48,1419504,1419504,0,1419504
99,715,Photosmart 8750,59702,0.11,0,2,119404,119404,13134.44,132538.44
99,49,Fiat 308,34607,0.11,0.682028624,41,1418887,451165.4517,49628.19969,500793.6514
99,157,Q25,1792,0.11,0,48,86016,86016,9461.76,95477.76
99,854,Hansa Canon,23352,0,0.70104909,7,163464,48867.7116,0,48867.7116
99,571,DeskJet F380 All-in-One,34669,0.2,0.918438111,3,104007,8483.007422,1696.601484,10179.60891
99,866,Canon IV S,22832,0.11,0.27558162,22,502304,363878.2501,40026.60751,403904.8576
99,590,Officejet 725,32061,0.11,0,20,641220,641220,70534.2,711754.2
99,222,Aoosed G5,95068,0,0,30,2852040,2852040,0,2852040
99,495,Deskjet 843c / 843cxe,50922,0.2,0.297328497,13,661986,465158.6978,93031.73956,558190.4373
99,606,Officejet 7130,49239,0,0,24,1181736,1181736,0,1181736
99,867,Canon II A,8879,0,0,29,257491,257491,0,257491
100,203,EcoSport,86842,0,0,17,1476314,1476314,0,1476314
100,846,A1000,19416,0,0,11,213576,213576,0,213576
100,517,Deskjet 960c / 960cse / 960cxi,42408,0,0.728994085,25,1060200,287320.4712,0,287320.4712
100,24,Škoda 31Tr SOR,56086,0.11,0.553270451,10,560860,250552.7348,27560.80083,278113.5356
100,246,Creta/ix25,16386,0.11,0,32,524352,524352,57678.72,582030.72
100,59,FAP 403 RHD,47262,0.11,0.169940507,32,1512384,1255368.697,138090.5567,1393459.254
100,128,X2,5282,0,0,1,5282,5282,0,5282
100,361,Koleos,66335,0.11,0,3,199005,199005,21890.55,220895.55
100,260,E-Pace,83552,0.11,0.401432475,36,3007872,1800414.498,198045.5948,1998460.093
100,449,Deskjet 460c,92858,0.2,0,42,3900036,3900036,780007.2,4680043.2
100,526,Deskjet 1180c,76655,0,0.811978939,25,1916375,360318.8613,0,360318.8613
101,31,Tatra 86,81529,0.11,0,4,326116,326116,35872.76,361988.76
101,695,Photosmart 5514 e-All-in-One Printer,98552,0,0,17,1675384,1675384,0,1675384
101,409,Highlander,78074,0.2,0.313569404,6,468444,321554.2942,64310.85883,385865.153
101,815,DynaTAC 6000XL,37444,0.2,0,39,1460316,1460316,292063.2,1752379.2
101,132,X6,97698,0.2,0,34,3321732,3321732,664346.4,3986078.4
101,826,StarTAC,51416,0,0,6,308496,308496,0,308496
101,390,Jimny,92580,0,0,36,3332880,3332880,0,3332880
101,101,Volvo 7700,2933,0.2,0.161092009,19,55727,46749.82561,9349.965122,56099.79073
101,619,Officejet g55 / g55xi,6211,0,0.10485284,35,217385,194591.5655,0,194591.5655
102,688,Photosmart 2575,19437,0.11,0,28,544236,544236,59865.96,604101.96
102,808,IBM 054,56127,0,0,38,2132826,2132826,0,2132826
102,736,Photosmart C7288,99649,0,0,18,1793682,1793682,0,1793682
102,427,XC40,99373,0,0.498959115,42,4173666,2091177.306,0,2091177.306
102,75,Ikarus 556,34739,0.2,0.05613588,1,34739,32788.89565,6557.77913,39346.67478
102,286,Range Rover,78234,0.11,0,8,625872,625872,68845.92,694717.92
102,186,Durango,37207,0.2,0,36,1339452,1339452,267890.4,1607342.4
102,610,Officejet 7310,75536,0.2,0.41638167,24,1812864,1058020.661,211604.1321,1269624.793
102,43,МАЗ-251,78323,0,0,11,861553,861553,0,861553
102,735,Photosmart C7280,93401,0,0.287501976,2,186802,133096.0558,0,133096.0558
102,333,Murano,42512,0,0,22,935264,935264,0,935264
102,224,Haval H5,97280,0.11,0,1,97280,97280,10700.8,107980.8
102,396,Aria,7896,0.2,0,49,386904,386904,77380.8,464284.8
102,836,A760 – Developed and introduced in China,17342,0.11,0,19,329498,329498,36244.78,365742.78
102,825,Bag Phone,84194,0,0,23,1936462,1936462,0,1936462
102,45,Ikarus 260,89329,0.11,0.390375718,22,1965238,1198056.804,131786.2485,1329843.053
102,168,Captiva Sport,91536,0,0,43,3936048,3936048,0,3936048
102,519,Deskjet 980cxi,31948,0,0,18,575064,575064,0,575064
102,475,Deskjet 690c,12365,0.11,0,16,197840,197840,21762.4,219602.4
102,783,IBM 012,90730,0.11,0,1,90730,90730,9980.3,100710.3
103,823,MicroTAC Lite,16920,0,0.700002137,30,507600,152278.9151,0,152278.9151
103,501,Deskjet 882c,65180,0.2,0,50,3259000,3259000,651800,3910800
103,217,Acadia,30005,0.2,0,38,1140190,1140190,228038,1368228
103,713,Photosmart 8150 (Introduced in 2004),88828,0,0.957721366,42,3730776,157732.1138,0,157732.1138
103,28,Ikarus 55,71047,0,0,31,2202457,2202457,0,2202457
103,545,Deskjet 5850,8600,0.2,0,35,301000,301000,60200,361200
103,579,Officejet 300,9023,0.11,0,28,252644,252644,27790.84,280434.84
103,845,A925,3342,0.11,0,1,3342,3342,367.62,3709.62
103,473,Deskjet 680c,96562,0.2,0,13,1255306,1255306,251061.2,1506367.2
103,30,Ikarus 66,73081,0.11,0,50,3654050,3654050,401945.5,4055995.5
103,331,Armada,78027,0,0,17,1326459,1326459,0,1326459
103,332,Juke,90359,0,0,11,993949,993949,0,993949
103,824,MicroTAC Elite,3039,0.11,0,19,57741,57741,6351.51,64092.51
103,716,Photosmart A310,77912,0.2,0.321566747,45,3506040,2378614.123,475722.8247,2854336.948
104,519,Deskjet 980cxi,92483,0,0,31,2866973,2866973,0,2866973
104,391,Vitara,61684,0,0,16,986944,986944,0,986944
104,256,JX / QX60,31485,0.2,0,15,472275,472275,94455,566730
104,858,Canon J II,20807,0,0,44,915508,915508,0,915508
104,468,Deskjet 648c,50292,0.2,0,23,1156716,1156716,231343.2,1388059.2
104,761,DC04,25161,0,0,32,805152,805152,0,805152
104,61,Ikarus 411,8178,0.11,0,9,73602,73602,8096.22,81698.22
104,395,Sumo Grande,2922,0.11,0,37,108114,108114,11892.54,120006.54
104,518,Deskjet 970cse / 970cxi,90989,0.2,0,34,3093626,3093626,618725.2,3712351.2
104,645,Officejet Pro 8600,51066,0.2,0.16283685,8,408528,342004.5875,68400.9175,410405.505
105,793,IBM 031,77666,0.2,0,34,2640644,2640644,528128.8,3168772.8
105,508,Deskjet 934c,18244,0,0,2,36488,36488,0,36488
105,574,DeskJet F4200 series All-in-One,12589,0,0,35,440615,440615,0,440615
105,474,Deskjet 682c,12805,0.2,0.445641472,13,166465,92281.29229,18456.25846,110737.5508
105,541,Deskjet 5420v / 5440 / 5442 / 5443,69927,0,0,36,2517372,2517372,0,2517372
105,556,Deskjet 9800 / 9800d,70138,0.11,0.263094987,12,841656,620220.5256,68224.25781,688444.7834
105,706,Photosmart 7520 e-All-in-One Printer,56534,0.11,0,17,961078,961078,105718.58,1066796.58
105,61,Ikarus 411,7814,0.2,0,44,343816,343816,68763.2,412579.2
105,844,A920,88855,0,0,5,444275,444275,0,444275
105,168,Captiva Sport,12278,0.2,0,26,319228,319228,63845.6,383073.6
105,609,Officejet 7210,81485,0,0,38,3096430,3096430,0,3096430
105,519,Deskjet 980cxi,99365,0.11,0,2,198730,198730,21860.3,220590.3
105,812,IBM 059,42719,0.11,0,6,256314,256314,28194.54,284508.54
105,325,ASX,61152,0.2,0,9,550368,550368,110073.6,660441.6
105,340,Terrano,12896,0,0,41,528736,528736,0,528736
105,800,IBM 041,96238,0.11,0,34,3272092,3272092,359930.12,3632022.12
106,247,Kona,37256,0,0.3753525,9,335304,209446.8053,0,209446.8053
106,712,Photosmart 8049/8050,22381,0.11,0,39,872859,872859,96014.49,968873.49
106,599,Officejet 5610,12741,0.2,0.710088526,30,382230,110812.8628,22162.57257,132975.4354
106,800,IBM 041,39950,0.2,0.426156119,25,998750,573126.5763,114625.3153,687751.8916
106,846,A1000,54712,0.11,0,47,2571464,2571464,282861.04,2854325.04
106,346,Mokka X,68402,0.11,0.661367219,17,1162834,393773.7115,43315.10826,437088.8197
106,315,G-Class,77008,0.2,0,37,2849296,2849296,569859.2,3419155.2
106,259,S5,92862,0.2,0.340564174,31,2878722,1898332.421,379666.4841,2277998.905
106,203,EcoSport,70495,0,0,25,1762375,1762375,0,1762375
106,21,Ikarus 30,84622,0.11,0,48,4061856,4061856,446804.16,4508660.16
106,808,IBM 054,49925,0.11,0,31,1547675,1547675,170244.25,1717919.25
106,690,Photosmart 2710,99669,0.11,0,11,1096359,1096359,120599.49,1216958.49
106,126,Bentayga,46233,0,0.82583944,37,1710621,297922.7107,0,297922.7107
106,481,Deskjet 710c,32809,0,0.378166559,20,656180,408034.6671,0,408034.6671
106,226,H6,79662,0.11,0,20,1593240,1593240,175256.4,1768496.4
106,267,Grand Cherokee,75976,0,0,3,227928,227928,0,227928
106,727,Photosmart C4780,65356,0.2,0,40,2614240,2614240,522848,3137088
106,478,Deskjet 694c,37794,0.11,0,14,529116,529116,58202.76,587318.76
106,494,Deskjet 842c,78064,0.11,0.422363698,22,1717408,992037.2058,109124.0926,1101161.298
107,775,DC43,46335,0.11,0.30845573,5,231675,160213.5186,17623.48705,177837.0057
107,283,Discovery Sport,97004,0,0,24,2328096,2328096,0,2328096
107,24,Škoda 31Tr SOR,37044,0.11,0,42,1555848,1555848,171143.28,1726991.28
107,471,Deskjet 670c / 670k / 670tv,33094,0.2,0.149674473,2,66188,56281.34598,11256.2692,67537.61517
107,700,Photosmart 7260 (Introduced August 2007),80582,0.11,0,48,3867936,3867936,425472.96,4293408.96
107,674,Photosmart 130,79876,0.11,0,32,2556032,2556032,281163.52,2837195.52
107,316,GLA-Class,3523,0.11,0,46,162058,162058,17826.38,179884.38
107,420,T70,80400,0,0.750967076,15,1206000,300333.7064,0,300333.7064
107,405,Rush,78792,0.2,0,29,2284968,2284968,456993.6,2741961.6
107,768,DC25,34598,0,0.972118981,26,899548,25080.31481,0,25080.31481
107,351,508 RXH,96974,0.11,0,17,1648558,1648558,181341.38,1829899.38
108,311,CX-5,65763,0,0,24,1578312,1578312,0,1578312
108,216,Terrain,93383,0.2,0,22,2054426,2054426,410885.2,2465311.2
108,508,Deskjet 934c,88535,0.11,0.85903268,27,2390445,336974.6256,37067.20881,374041.8344
108,846,A1000,30574,0.11,0,3,91722,91722,10089.42,101811.42
108,849,A1600 (MING2),21377,0.2,0,8,171016,171016,34203.2,205219.2
108,142,Enclave,20335,0,0,35,711725,711725,0,711725
108,795,IBM 033,14684,0,0,14,205576,205576,0,205576
108,743,Photosmart Premium e-All-in-One Printer – C310a,12466,0,0,7,87262,87262,0,87262
108,461,Deskjet 600 / 600c / 600k,30550,0.11,0,16,488800,488800,53768,542568
108,9,Škoda 14Tr,42768,0,0,27,1154736,1154736,0,1154736
108,429,XC90,78650,0.2,0.687954837,17,1337050,417219.9854,83443.99708,500663.9825
108,725,Photosmart C4580,76552,0.11,0,42,3215184,3215184,353670.24,3568854.24
108,225,Haval H6,67173,0.2,0,46,3089958,3089958,617991.6,3707949.6
109,361,Koleos,11539,0,0,38,438482,438482,0,438482
109,600,Officejet 6110,79821,0,0,37,2953377,2953377,0,2953377
109,786,IBM 016,63350,0.11,0,1,63350,63350,6968.5,70318.5
109,227,H6 Coupe,17458,0,0.377759373,11,192038,119493.8455,0,119493.8455
109,307,Levante,73422,0.2,0,43,3157146,3157146,631429.2,3788575.2
109,676,Photosmart 230,50166,0.11,0.801789658,50,2508300,497171.0004,54688.81004,551859.8104
109,720,Photosmart C3180,68935,0.11,0,48,3308880,3308880,363976.8,3672856.8
109,855,Canon S,52764,0.2,0,23,1213572,1213572,242714.4,1456286.4
109,590,Officejet 725,11300,0.2,0,17,192100,192100,38420,230520
109,13,Škoda 21Tr,46466,0.11,0,17,789922,789922,86891.42,876813.42
109,870,Canon II AF,14951,0,0,9,134559,134559,0,134559
109,6,Škoda 8Tr,16558,0,0,38,629204,629204,0,629204
109,562,Deskjet D2430,14757,0,0,17,250869,250869,0,250869
109,240,Crosstour,53815,0.2,0,29,1560635,1560635,312127,1872762
109,620,Officejet g85 / g85xi,66668,0,0,27,1800036,1800036,0,1800036
110,329,Pajero,54842,0,0,44,2413048,2413048,0,2413048
110,571,DeskJet F380 All-in-One,73798,0,0,31,2287738,2287738,0,2287738
110,612,Officejet 9110,26304,0,0,16,420864,420864,0,420864
110,613,Officejet 9120,29536,0,0,9,265824,265824,0,265824
110,38,Ikarus 180,52572,0,0,41,2155452,2155452,0,2155452
110,506,Deskjet 930c / 930 cm,44133,0.11,0,19,838527,838527,92237.97,930764.97
110,79,Fiat 672,64570,0.11,0.838057875,49,3163930,512373.5472,56361.09019,568734.6374
110,403,RAV4,5544,0.11,0.514750102,26,144144,69945.86135,7694.044749,77639.9061
110,811,IBM 058,39708,0,0,50,1985400,1985400,0,1985400
110,225,Haval H6,72831,0,0,50,3641550,3641550,0,3641550
110,214,Sport Chassis,57934,0.2,0,18,1042812,1042812,208562.4,1251374.4
110,528,Deskjet 1220c / 1220c/PS / 1220cse / 1220cxi,36953,0,0.255963572,7,258671,192460.6468,0,192460.6468
110,352,SUV,6237,0.2,0,5,31185,31185,6237,37422
110,391,Vitara,34701,0.2,0.695032655,10,347010,105826.7184,21165.34368,126992.0621
110,228,Santa Fe,63155,0.11,0.41433456,20,1263100,739754.0178,81372.94196,821126.9598
110,227,H6 Coupe,47137,0.2,0.834828527,19,895603,147928.0664,29585.61328,177513.6797
111,699,Photosmart 7150,73594,0,0,5,367970,367970,0,367970
111,802,IBM 044,21279,0,0,25,531975,531975,0,531975
111,80,Fiat 680RN,79934,0,0,31,2477954,2477954,0,2477954
111,497,Deskjet 850c / 850k,49299,0.2,0,5,246495,246495,49299,295794
111,665,PSC 2110 / 2110v / 2110xi,80575,0.11,0,35,2820125,2820125,310213.75,3130338.75
111,307,Levante,65623,0.2,0.098658568,17,1115591,1005528.389,201105.6779,1206634.067
111,341,Paladin,26396,0.2,0,13,343148,343148,68629.6,411777.6
111,410,Harrier,11118,0.2,0.874193998,9,100062,12588.40013,2517.680026,15106.08016
111,272,Niro,6484,0,0.108605395,8,51872,46238.42097,0,46238.42097
111,437,DeskJet (original),9022,0.2,0,50,451100,451100,90220,541320
111,343,X-Trail,66301,0.11,0,39,2585739,2585739,284431.29,2870170.29
111,856,Canon NS,55346,0,0,29,1605034,1605034,0,1605034
111,70,Ikarus 480,98994,0.11,0,50,4949700,4949700,544467,5494167
112,554,Deskjet 9300,67038,0.2,0,47,3150786,3150786,630157.2,3780943.2
112,537,Deskjet 3740 / 3743 / 3744 / 3745 / 3747 / 3748,70292,0.11,0.006708868,39,2741388,2722996.389,299529.6028,3022525.991
112,639,Officejet Pro 1150c / 1150cse,39642,0,0,27,1070334,1070334,0,1070334
112,245,S6,41271,0.2,0,32,1320672,1320672,264134.4,1584806.4
112,147,Escalade,24171,0.11,0,12,290052,290052,31905.72,321957.72
112,510,Deskjet 940c / 940cvr / 940cw / 940cxi,68114,0.11,0,47,3201358,3201358,352149.38,3553507.38
112,292,RX,24164,0.2,0,27,652428,652428,130485.6,782913.6
113,224,Haval H5,7195,0,0,2,14390,14390,0,14390
113,464,Deskjet 630c,8446,0.11,0.596369872,18,152028,61363.08115,6749.938927,68113.02008
113,157,Q25,39952,0.2,0,20,799040,799040,159808,958848
113,808,IBM 054,28607,0.2,0,44,1258708,1258708,251741.6,1510449.6
113,419,Mokka,32341,0.11,0,22,711502,711502,78265.22,789767.22
113,531,Deskjet 3000 Printer,36456,0,0.097252842,39,1421784,1283511.465,0,1283511.465
114,22,Škoda 30Tr SOR,46418,0.2,0,9,417762,417762,83552.4,501314.4
114,713,Photosmart 8150 (Introduced in 2004),4411,0.2,0,18,79398,79398,15879.6,95277.6
114,132,X6,29080,0.11,0.333067561,18,523440,349099.1159,38400.90275,387500.0187
114,231,Captiva,62491,0,0.607136513,31,1937221,761063.3976,0,761063.3976
114,797,IBM 036,3010,0.2,0.980700508,11,33110,639.0061965,127.8012393,766.8074358
115,294,X60,92558,0.11,0,30,2776740,2776740,305441.4,3082181.4
115,95,Cobus 2700,52196,0.11,0,28,1461488,1461488,160763.68,1622251.68
115,144,Song,26145,0,0,28,732060,732060,0,732060
115,263,Renegade,91314,0.2,0.298605906,29,2648106,1857365.908,371473.1816,2228839.09
115,738,Photosmart D7560,41595,0,0,31,1289445,1289445,0,1289445
115,542,Deskjet 5550 / 5551 / 5552,13569,0.2,0,10,135690,135690,27138,162828
115,453,Deskjet 500 / 500c / 500k,89960,0,0.925087633,17,1529320,114564.9806,0,114564.9806
115,137,BX7,61708,0,0.562424891,10,617080,270018.8481,0,270018.8481
115,96,Cobus 3000,2231,0.11,0,30,66930,66930,7362.3,74292.3
115,299,Nautilus,14721,0,0,6,88326,88326,0,88326
115,391,Vitara,65946,0.2,0,43,2835678,2835678,567135.6,3402813.6
115,616,Officejet d135 / d135xi,69934,0.2,0.602067803,48,3356832,1335791.531,267158.3063,1602949.838
115,447,Deskjet 420 / 420c,97702,0.2,0,4,390808,390808,78161.6,468969.6
115,216,Terrain,46801,0,0.647680955,28,1310428,461688.7415,0,461688.7415
115,739,Photosmart eStation e-All-in-One Printer – C510a,30606,0.2,0.448157309,1,30606,16889.69739,3377.939479,20267.63687
115,409,Highlander,2644,0.11,0,38,100472,100472,11051.92,111523.92
116,703,Photosmart 7450,57444,0.11,0.692170262,49,2814756,866465.6018,95311.2162,961776.818
116,532,Deskjet 3050A Printer All-in-One,42380,0.2,0,25,1059500,1059500,211900,1271400
116,451,Deskjet 460wf,68350,0,0,4,273400,273400,0,273400
116,134,X5 M,66670,0.2,0,13,866710,866710,173342,1040052
116,547,Deskjet 6122 / 6127,98359,0.11,0,43,4229437,4229437,465238.07,4694675.07
117,861,Canon II B,97176,0.2,0.906238274,18,1749168,164005.0109,32801.00218,196806.0131
117,741,Photosmart p1100 / p1100xi,21993,0,0,44,967692,967692,0,967692
117,471,Deskjet 670c / 670k / 670tv,71304,0.2,0,12,855648,855648,171129.6,1026777.6
117,671,Photosmart,40217,0.2,0,16,643472,643472,128694.4,772166.4
117,807,IBM 053,60062,0,0,25,1501550,1501550,0,1501550
117,319,GLE-Class,35103,0,0.168478749,36,1263708,1050800.057,0,1050800.057
117,7,Škoda 9Tr,89383,0.2,0,46,4111618,4111618,822323.6,4933941.6
117,195,Besturn X80,36810,0.2,0.229351964,43,1582830,1219804.831,243960.9663,1463765.798
117,85,Škoda 706 RTO-K,4692,0.2,0.339716194,20,93840,61961.03233,12392.20647,74353.23879
117,246,Creta/ix25,83986,0.2,0.493981379,22,1847692,934966.5586,186993.3117,1121959.87
117,130,X4,60032,0,0,17,1020544,1020544,0,1020544
117,618,Officejet d155xi,74020,0.2,0,16,1184320,1184320,236864,1421184
117,672,Photosmart (original),22572,0,0,49,1106028,1106028,0,1106028
117,194,Besturn X40,98997,0.2,0.328138531,17,1682949,1130708.587,226141.7174,1356850.304
117,754,7520,19846,0.11,0,23,456458,456458,50210.38,506668.38
117,594,Officejet 4215,85554,0.11,0,36,3079944,3079944,338793.84,3418737.84
118,435,Landmark,25517,0,0,43,1097231,1097231,0,1097231
118,516,Deskjet 959c,9913,0.2,0,24,237912,237912,47582.4,285494.4
118,240,Crosstour,13248,0.11,0,19,251712,251712,27688.32,279400.32
118,749,7250,28933,0,0,1,28933,28933,0,28933
118,648,PSC,62679,0,0.269669499,6,376074,274658.3128,0,274658.3128
118,273,Seltos,76589,0.2,0,49,3752861,3752861,750572.2,4503433.2
118,81,Fiat 682RN,39231,0,0.757716321,27,1059237,256635.8376,0,256635.8376
118,141,Encore,6102,0.2,0,3,18306,18306,3661.2,21967.2
118,13,Škoda 21Tr,74988,0.2,0,26,1949688,1949688,389937.6,2339625.6
118,337,Qashqai,20951,0.2,0.859097136,33,691383,97417.84498,19483.569,116901.414
118,287,X6,60512,0.11,0,42,2541504,2541504,279565.44,2821069.44
118,115,Q2,20433,0,0.922976224,43,878619,67674.5534,0,67674.5534
118,210,Expedition,89706,0.11,0,13,1166178,1166178,128279.58,1294457.58
118,411,Land Cruiser Prado 5-Door,76613,0.11,0,1,76613,76613,8427.43,85040.43
118,82,LAZ-695,10067,0,0.162442615,31,312077,261382.396,0,261382.396
118,828,MR30,36008,0.11,0.780334899,22,792176,174013.4209,19141.4763,193154.8972
118,383,Shuanghuan SCEO,34367,0,0,19,652973,652973,0,652973
119,476,Deskjet 692c / 692k,80421,0,0,8,643368,643368,0,643368
119,594,Officejet 4215,77884,0.11,0,28,2180752,2180752,239882.72,2420634.72
119,506,Deskjet 930c / 930 cm,34339,0.11,0,46,1579594,1579594,173755.34,1753349.34
119,8,Ashok Leyland 12M,26221,0,0.46066186,37,970177,523253.4584,0,523253.4584
119,98,International 3300,49263,0.11,0.093746021,7,344841,312513.5285,34376.48813,346890.0166
119,514,Deskjet 955c,66909,0.2,0,32,2141088,2141088,428217.6,2569305.6
119,323,GS,33758,0.2,0,17,573886,573886,114777.2,688663.2
119,524,Deskjet 1120c / 1120cse / 1120cxi,68291,0.11,0.805588226,10,682910,132765.7447,14604.23192,147369.9767
119,258,MU-X,6310,0.11,0,34,214540,214540,23599.4,238139.4
119,766,DC18,48056,0.2,0.420510148,7,336392,194935.7504,38987.15008,233922.9005
119,86,Alfa Romeo 900A,25697,0.2,0.960790294,25,642425,25189.29543,5037.859085,30227.15451
119,638,Officejet v45,80638,0.11,0.531728738,6,483828,226562.7484,24921.90232,251484.6507
119,51,Ikarus 311,90896,0.2,0,12,1090752,1090752,218150.4,1308902.4
119,208,Explorer,36138,0.11,0,11,397518,397518,43726.98,441244.98
119,666,PSC 2175,98547,0,0,28,2759316,2759316,0,2759316
119,212,Puma,47572,0.2,0,24,1141728,1141728,228345.6,1370073.6
120,100,International 3900,77559,0.2,0,8,620472,620472,124094.4,744566.4
120,29,Ikarus 60,97820,0.2,0.174914977,37,3619340,2986263.227,597252.6454,3583515.872
120,494,Deskjet 842c,18656,0.2,0.524998273,41,764896,363326.9209,72665.38419,435992.3051
120,203,EcoSport,86351,0,0,35,3022285,3022285,0,3022285
120,853,Canon,77743,0,0,21,1632603,1632603,0,1632603
120,522,Deskjet 1000 / 1000cse / 1000cxi,52821,0,0,33,1743093,1743093,0,1743093
120,733,Photosmart C6280,55723,0,0,22,1225906,1225906,0,1225906
120,763,DC14,62577,0.2,0,43,2690811,2690811,538162.2,3228973.2
120,373,Yeti,21933,0,0,47,1030851,1030851,0,1030851
120,237,CR-V,61268,0,0,6,367608,367608,0,367608
120,447,Deskjet 420 / 420c,68212,0.11,0.094386293,46,3137752,2841591.219,312575.0341,3154166.253
120,687,Photosmart 1315,20369,0.11,0,10,203690,203690,22405.9,226095.9
121,7,Škoda 9Tr,21165,0,0,12,253980,253980,0,253980
121,504,Deskjet 916c,17691,0,0,25,442275,442275,0,442275
121,765,DC17,72070,0,0.942292969,20,1441400,83178.91382,0,83178.91382
121,353,SUT,33474,0.2,0,38,1272012,1272012,254402.4,1526414.4
121,421,SA2.0,38292,0.2,0,15,574380,574380,114876,689256
121,9,Škoda 14Tr,26973,0.11,0.841861419,14,377622,59716.60735,6568.826808,66285.43415
121,865,Canon III A,13723,0.11,0,35,480305,480305,52833.55,533138.55
121,364,QM5,58685,0.11,0,50,2934250,2934250,322767.5,3257017.5
121,771,DC33,32730,0,0.246434213,6,196380,147985.2493,0,147985.2493
121,686,Photosmart 1218,71908,0.2,0,19,1366252,1366252,273250.4,1639502.4
121,193,Artemis,24967,0.2,0,22,549274,549274,109854.8,659128.8
121,239,Ridgeline,26320,0,0,45,1184400,1184400,0,1184400
